,pop,energy,duration,lost,dead
333,[  7   3 148   0],6199.9468750000015,363,43,187
334,[4 1 6 0],5307.121875,218,35,214
335,[  5   3 208   0],4397.521875,421,52,166
336,[  5   4 212   0],4830.184375000002,425,55,193
337,[  7   4 140   0],4894.096875000002,355,38,195
338,[  4   4 146   0],5176.337500000003,358,47,267
339,[ 7  9 40  0],3776.3656250000013,255,56,175
340,[  4   9 227   0],5609.800000000001,439,46,133
341,[  6   4 124   0],5715.828125000002,338,34,198
342,[  7   3 230   0],4023.3531250000024,445,44,261
343,[  4   7 174   0],4207.19375,386,46,181
344,[  5   1 193   0],4596.753124999999,406,36,235
345,[  6   2 190   0],4901.534375000002,404,51,177
346,[  7   7 165   0],3176.753125000001,380,41,109
347,[  4   3 161   0],4559.078125000002,373,32,214
348,[ 5  6 94  0],2871.9937500000015,307,38,105
349,[  7   6 227   0],5361.921875000002,442,37,148
350,[ 6  1 83  0],5016.403125000004,297,45,210
351,[  7   9 224   0],5531.690625000002,439,49,140
352,[ 6  3 17  0],5737.634375000004,231,45,208
353,[  7   2 187   0],5458.837500000002,402,50,180
354,[4 2 7 0],5966.6375,219,33,176
355,[  5   5 227   0],3736.3343750000013,440,47,116
356,[ 4  8 88  0],3919.956250000003,300,62,139
357,[  7   3 162   0],5757.368750000003,377,49,211
358,[ 5  2 78  0],5801.987500000003,291,49,175
359,[  5   1 234   0],6500.312500000001,447,51,210
360,[  6   7 129   0],5414.753125000001,343,41,162
361,[  5   2 121   0],4300.53125,334,50,175
362,[ 5  4 28  0],5937.103125000001,241,35,173
363,[  5   2 101   0],4666.106250000001,314,39,177
364,[  5   6 229   0],6262.181250000002,442,36,121
365,[ 4  5 81  0],5185.981250000002,293,35,152
366,[  5   2 233   0],5692.453125000002,446,39,204
367,[  4   8 124   0],1873.2781249999998,336,67,129
368,[  5   7 127   0],4935.631250000002,340,48,137
369,[  4   9 187   0],5529.678125000003,399,29,141
370,[  6   3 231   0],4536.403125000003,445,37,184
371,[  4   8 178   0],4900.809375000002,390,45,166
372,[ 6  9 15  0],5880.109375000003,229,32,134
373,[  6   1 224   0],4317.678125000002,438,49,237
374,[ 6  1 30  0],4902.137500000001,244,37,191
375,[  4   5 215   0],3254.943750000001,427,28,117
376,[  6   1 143   0],5142.184375,357,40,174
377,[  4   2 208   0],4715.606249999999,420,57,177
378,[  5   8 185   0],4668.171875000002,398,41,163
379,[  6   4 230   0],5204.775,444,46,191
380,[6 1 7 0],5365.934375000001,221,34,218
381,[4 3 7 0],3632.515625000001,219,45,166
382,[  5   3 220   0],6376.128125000001,433,41,285
383,[5 4 9 0],6228.175000000002,222,33,217
384,[  6   4 230   0],5836.337500000002,444,40,272
385,[  6   3 190   0],5299.484375000003,404,51,187
386,[ 5  7 12  1],1294.5406249999994,225,49,102
387,[  4   2 166   0],4800.034375000001,378,39,158
388,[  7   7 226   0],5495.531250000002,441,45,131
389,[ 5  6 70  0],5697.562500000002,283,45,153
390,[  6   7 143   0],3724.8562500000016,357,46,185
391,[ 5  3 95  0],4139.034375000003,308,44,188
392,[  4   1 235   0],4145.546875000001,447,35,213
393,[  4   7 229   0],3351.4843750000005,441,45,108
394,[  6   1 141   1],1157.3312500000013,355,51,171
395,[  5   3 222   0],5077.662500000005,435,40,166
396,[ 4  6 90  0],5135.200000000002,302,44,123
397,[  6   8 226   0],5694.543750000003,440,38,143
398,[  5   1 125   0],5167.478125000003,338,38,191
399,[ 4  6 99  0],7179.112500000002,311,44,154
400,[5 4 9 0],5838.950000000002,222,42,197
401,[  5   6 229   0],4350.2593750000015,442,45,132
402,[ 4  9 13  0],5396.946875000001,225,39,116
403,[5 1 6 0],4261.893750000002,219,33,210
404,[  7   7 226   0],4554.1,441,45,109
405,[ 4  9 77  0],4224.618750000001,289,47,117
406,[  6   1 226   0],4986.321875000001,440,52,215
407,[  6   1 140   0],5106.490625000001,354,49,257
408,[  5   4 100   0],6228.193750000004,313,40,198
409,[  6   4 228   0],4203.346874999999,442,40,192
410,[  5   4 100   0],4935.562500000004,313,42,173
411,[ 4  3 63  0],4902.696875000002,275,34,166
412,[  5   2 218   0],3511.8031250000004,431,31,158
413,[  5   1 234   0],5149.984375000002,447,35,301
414,[  5   9 138   0],5903.068750000002,351,45,139
415,[ 6  1 43  0],5610.034375000001,257,46,218
416,[  7   3 161   0],4242.196875000003,376,51,183
417,[  5   9 231   0],3998.653125,444,53,148
418,[  6   6 207   0],2930.931250000001,421,52,121
419,[  6   4 229   0],4887.7875,443,44,193
420,[  6   2 142   0],6196.325000000003,356,44,181
421,[  6   1 120   0],5162.996875000003,334,42,235
422,[7 2 9 0],4201.471875000002,224,42,175
423,[  6   4 200   0],5461.040625000003,414,38,297
424,[  5   2 233   0],5412.406250000001,446,37,181
425,[ 7  4 11  0],6478.456250000002,226,47,222
426,[ 6  4 10  1],583.0093750000008,224,52,169
427,[ 7  3 94  0],4303.1625,309,32,189
428,[ 7  4 85  0],4577.612500000001,300,51,173
429,[ 7  7 86  0],5501.218750000002,301,27,125
430,[  6   4 158   0],6326.634375000004,372,39,220
431,[ 6  5 67  0],4238.140625000002,281,41,116
432,[  5   6 204   0],4562.062500000001,417,52,121
433,[ 7  5 12  0],2623.2593750000005,227,61,148
434,[  4   4 106   0],4558.343750000001,318,40,191
435,[  5   8 190   0],3545.7687500000006,403,38,129
436,[  6   1 233   0],6172.775000000003,447,35,238
437,[  6   2 196   0],4140.534375000001,410,38,182
438,[ 5  6 58  0],4217.084375000002,271,52,148
439,[ 6  9 50  0],4897.8687500000015,264,35,133
440,[  6   5 229   0],4049.421874999998,443,50,119
441,[  6   2 163   0],5580.615625000003,377,31,250
442,[  5   3 231   0],3929.284375000002,444,48,189
443,[  7   1 232   0],3611.178125000001,447,42,191
444,[  5   2 156   0],5281.0000000000055,369,41,200
445,[6 2 9 0],5031.915625000003,223,51,179
446,[ 4  7 11  0],4148.834375000001,223,33,126
447,[  4   8 161   0],5362.209375000003,373,43,168
448,[  5   6 229   0],5726.809375000003,442,32,120
449,[5 3 8 0],3858.3343750000017,221,44,166
450,[  6   2 116   0],4376.268750000002,330,43,204
451,[  5   7 224   0],4420.756250000003,437,37,137
452,[  5   2 233   0],6665.359375000003,446,46,182
453,[  4   6 230   0],4383.787500000003,442,36,152
454,[ 6  2 89  0],4076.5531250000017,303,51,159
455,[ 7  3 30  1],1101.612500000001,245,46,142
456,[  7   4 179   0],3392.2218750000034,394,55,197
457,[ 7  7 70  0],6255.650000000003,285,49,108
458,[ 4  7 43  0],5187.962500000001,255,30,107
459,[  7   1 232   0],3745.8718750000007,447,60,196
460,[  6   1 233   0],4401.378125,447,38,212
461,[ 4  2 84  0],4972.653125,296,42,176
462,[  4   8 228   0],6495.793750000003,440,40,129
463,[ 6  8 14  0],5068.031250000002,228,45,162
464,[  4   2 133   0],4810.343750000002,345,50,178
465,[ 6  3 50  0],5576.887500000002,264,45,189
466,[  6   3 233   0],4409.384375,447,34,184
467,[  6   5 231   0],5437.359375000001,445,38,116
468,[  7   4 113   1],1028.9343749999996,328,40,167
469,[4 1 5 0],4163.653125000002,217,40,300
470,[  4   2 234   0],4155.984375000001,446,41,179
471,[  5   4 231   0],6301.046875000003,444,29,195
472,[5 4 9 0],3528.1,222,46,191
473,[  4   4 157   0],4795.425000000001,369,46,223
474,[  6   6 125   0],4031.721875000002,339,35,123
475,[  6   6 184   0],4365.409375000001,398,43,125
476,[ 5  7 12  0],5305.178125000001,225,45,129
477,[ 6  7 97  0],3447.3843750000015,311,58,126
478,[ 5  1 77  0],4840.209375000003,290,38,210
479,[  4   7 229   0],5729.403125000002,441,34,137
480,[  4   4 184   0],5138.456249999999,396,37,172
481,[ 6  2 53  0],3796.3906249999995,267,43,175
482,[ 5  2 24  0],3408.0562500000015,237,43,158
483,[5 3 8 0],5180.603125000001,221,45,166
484,[ 6  8 90  0],3190.8593750000005,304,53,172
485,[  5   1 175   0],5340.937500000001,388,46,256
486,[  4   3 137   0],4397.012500000001,349,39,231
487,[  7   5 187   0],3767.4156249999996,402,39,101
488,[  4   2 232   0],5100.675,444,43,158
489,[  6   1 116   0],6035.378125,330,47,194
490,[ 5  5 10  0],4484.143750000001,223,42,119
491,[ 4  2 69  0],5099.350000000002,281,50,228
492,[  5   6 205   0],6521.737500000002,418,32,175
493,[  5   6 130   0],6198.278125000002,343,31,150
494,[ 7  2 41  0],5709.700000000001,256,46,204
495,[  6   4 210   0],5347.837500000003,424,48,173
496,[  5   6 230   0],4038.5281250000035,443,37,105
497,[  7   2 192   0],6040.218750000003,407,44,204
498,[  5   9 226   0],6840.209375000002,439,40,145
499,[ 5  4 78  0],5341.425000000001,291,43,196
500,[  4   7 229   0],5206.35,441,46,137
501,[  4   3 233   0],6389.35,445,29,190
502,[ 7  9 94  0],4319.987500000003,309,57,133
503,[  5   8 155   0],4352.212500000001,368,42,130
504,[  6   2 115   0],3755.4937500000015,329,62,179
505,[  4   7 222   0],5799.562500000002,434,43,165
506,[ 5  1 86  0],5255.131250000003,299,43,302
507,[ 6  6 12  0],3478.6000000000013,226,35,105
508,[  7   8 225   0],5311.450000000003,440,42,187
509,[  6   5 151   0],3427.812500000001,365,45,117
510,[  5   6 170   0],3245.3593750000027,383,39,131
511,[  4   4 176   0],5269.5562500000015,388,40,196
512,[ 5  3 61  0],5865.543750000001,274,38,187
513,[  5   1 221   0],6106.403125,434,43,300
514,[  6   1 168   0],4181.190625000001,382,35,194
515,[ 5  1 74  0],6665.259375000002,287,36,210
516,[ 7  1 38  0],4721.515625000001,253,33,173
517,[ 5  5 18  0],5105.968750000001,231,34,146
518,[  7   3 137   0],4282.950000000002,352,46,184
519,[  4   3 233   0],3994.1250000000023,445,62,186
520,[  4   8 228   0],4832.762500000001,440,40,112
521,[  4   6 196   0],4088.8562500000016,408,58,105
522,[  4   6 174   0],4728.3375000000015,386,50,131
523,[  6   1 190   0],4939.596875000001,404,41,281
524,[  6   4 158   0],4644.471875,372,46,193
525,[ 6  5 85  0],4958.459375,299,37,118
526,[  5   2 233   0],3867.1031250000033,446,55,199
527,[  4   8 104   0],4438.965625000003,316,38,135
528,[  5   6 229   0],1923.9843750000007,442,49,105
529,[ 7  4 11  0],5268.218750000002,226,57,195
530,[ 4  4 12  0],4797.828125,224,50,195
