,t1,t2,t3,t4,energy,old duration,lost,dead,duration
124,4,7,15614,0,65998.29282609372,30634,0,100000000000000,15625
125,4,7,9396,1,65998.30003640625,24416,0,100000000000000,9407
126,4,9,8270,1,65998.3184355,23290,0,100000000000000,8283
127,6,8,15611,1,65998.35526325,30633,0,100000000000000,15625
128,5,8,5774,1,65998.375810125,20795,0,100000000000000,5787
129,4,8,12,1,65998.40528959375,15032,0,100000000000000,24
130,4,7,40,0,65998.417756625,15060,0,100000000000000,51
131,4,8,10865,1,65998.58831490626,25885,0,100000000000000,10877
132,6,6,8829,0,65998.63476956253,23851,0,100000000000000,8841
133,4,8,12,1,65998.64178559376,15032,0,100000000000000,24
134,7,8,13600,0,65998.65576625,28623,0,100000000000000,13615
135,5,6,5212,0,65998.65812465626,20233,0,100000000000000,5223
136,5,9,6511,0,65998.6651071875,23852,0,100000000000000,6525
137,5,6,15614,0,65998.733003375,30635,0,100000000000000,15625
138,5,9,15611,0,65998.74213674999,18916,0,100000000000000,15625
139,4,9,479,1,65998.74559365625,15499,0,100000000000000,492
140,4,9,5046,1,65998.74606546875,20066,0,100000000000000,5059
141,4,9,8436,1,65998.74606546875,23456,0,100000000000000,8449
142,6,6,15613,1,65998.748337625,30635,0,100000000000000,15625
143,4,9,4361,0,65998.7560341875,19381,0,100000000000000,4374
144,4,9,7021,0,65998.7560341875,22041,0,100000000000000,7034
145,5,9,1452,0,65998.75699,21523,0,100000000000000,1466
146,4,9,13,0,65998.75811009374,15033,0,100000000000000,26
147,4,9,5265,0,65998.75831050001,20285,0,100000000000000,5278
148,4,9,5858,0,65998.75831050001,20878,0,100000000000000,5871
149,4,9,13966,0,65998.758742375,28986,0,100000000000000,13979
150,4,9,10129,0,65998.758742375,25149,0,100000000000000,10142
151,4,9,15612,0,65998.75876940625,30632,0,100000000000000,15625
152,4,9,12976,0,65998.75876940625,27996,0,100000000000000,12989
153,4,9,6701,0,65998.75876940625,21721,0,100000000000000,6714
154,4,9,15612,0,65998.75876940625,30632,0,100000000000000,15625
155,4,9,13,0,65998.75946671875,15033,0,100000000000000,26
156,4,9,2744,0,65998.759691375,17764,0,100000000000000,2757
157,4,9,6973,0,65998.759691375,21993,0,100000000000000,6986
158,4,9,15612,0,65998.7598895,30632,0,100000000000000,15625
159,4,9,4530,0,65998.7598895,19550,0,100000000000000,4543
