,t1,t2,t3,t4,energy,old duration,lost,dead,duration
1503,6,4,89,0,43703.492624999984,259,42,100000000000000,99
1504,5,2,7,0,43703.504203124976,176,54,100000000000000,14
1505,6,4,143,0,43703.54932812497,313,53,100000000000000,153
1506,4,3,225,0,43703.55043749997,393,45,100000000000000,232
1507,6,4,10,0,43703.55201562498,180,59,100000000000000,20
1508,5,3,151,0,43703.60446874998,320,39,100000000000000,159
1509,5,3,191,0,43703.61317187498,360,55,100000000000000,199
1510,7,4,126,0,43703.627546875,297,51,100000000000000,137
1511,7,4,95,0,43703.652296874985,266,53,100000000000000,106
1512,4,4,172,0,43703.65379687498,340,66,100000000000000,180
1513,6,3,194,0,43703.66604687498,364,57,100000000000000,203
1514,5,2,181,0,43703.67668749997,350,65,100000000000000,188
1515,4,2,6,0,43703.68818749998,174,40,100000000000000,12
1516,5,1,234,0,43703.69578124998,403,50,100000000000000,240
1517,4,4,33,0,43703.699531249986,201,39,100000000000000,41
1518,4,2,154,0,43703.71267187498,322,51,100000000000000,160
1519,5,2,59,0,43703.73371874997,228,57,100000000000000,66
1520,5,2,7,0,43703.77082812497,176,50,100000000000000,14
1521,6,4,218,0,43703.792296874984,388,52,100000000000000,228
1522,7,2,82,0,43703.80767187498,253,37,100000000000000,91
1523,5,3,188,0,43703.80957812499,357,45,100000000000000,196
1524,6,2,8,0,43703.817468749985,178,57,100000000000000,16
1525,4,2,85,0,43703.81857812498,253,47,100000000000000,91
1526,5,3,61,0,43703.82981249999,230,67,100000000000000,69
1527,6,3,9,0,43703.83043749998,179,39,100000000000000,18
1528,4,3,233,0,43703.831171874976,401,54,100000000000000,240
1529,7,4,106,0,43703.84068749999,277,47,100000000000000,117
1530,4,3,121,0,43703.84312499998,289,57,100000000000000,128
1531,6,4,37,0,43703.84449999999,207,59,100000000000000,47
1532,6,2,230,0,43703.85998437497,400,53,100000000000000,238
1533,6,1,33,0,43703.86375,203,52,100000000000000,40
1534,5,4,231,0,43703.86570312498,400,50,100000000000000,240
1535,7,2,68,0,43703.886140624985,239,50,100000000000000,77
1536,6,4,225,0,43703.88924999999,395,43,100000000000000,235
1537,4,4,194,0,43703.904687499984,362,55,100000000000000,202
1538,7,4,216,0,43703.92564062498,387,66,100000000000000,227
1539,4,2,117,0,43703.92929687499,285,53,100000000000000,123
1540,5,4,231,0,43703.967187499984,400,58,100000000000000,240
1541,6,1,233,0,43703.97676562498,403,48,100000000000000,240
1542,6,4,182,0,43703.97942187498,352,61,100000000000000,192
1543,7,2,9,0,43703.98717187498,180,53,100000000000000,18
1544,5,4,11,0,43704.01539062498,180,55,100000000000000,20
1545,4,2,234,0,43704.030328124965,402,57,100000000000000,240
