,pop,energy,duration,lost,dead
422,[  6   2 232   1],43229.865468750024,270,70,100000000000000
423,[ 6  3 19  0],43367.111687500015,57,47,100000000000000
424,[  4   2 216   0],43387.58556250002,252,55,100000000000000
425,[  4   5 140   0],43232.96065625002,176,46,100000000000000
426,[  2   1 112   0],43400.71009375001,146,32,100000000000000
427,[  6   4 129   0],43407.43331250002,167,36,100000000000000
428,[  3   5 232   0],43194.39306250001,267,51,100000000000000
429,[  5   2 233   0],43393.19059375001,270,49,100000000000000
430,[  5   1 101   0],43380.32496875002,138,41,100000000000000
431,[  7   4 229   1],43274.695906250025,268,48,100000000000000
432,[  6   7 191   0],43260.28787500002,229,40,100000000000000
433,[2 4 4 0],43389.30662500001,38,46,100000000000000
434,[  5   3 149   0],43394.87246875002,186,50,100000000000000
435,[  6   5 228   0],43209.28978125003,266,34,100000000000000
436,[4 1 5 0],43424.00140625003,41,50,100000000000000
437,[7 1 8 0],43403.405593750016,47,51,100000000000000
438,[  6   3 231   0],43415.73528125003,269,42,100000000000000
439,[ 1  3 51  0],43386.91503125001,84,53,100000000000000
440,[ 2  7 26  0],43256.138937500014,60,39,100000000000000
441,[  5   1 216   0],43386.269625000015,253,53,100000000000000
442,[  4   3 233   0],43411.664468750016,269,44,100000000000000
443,[4 6 9 0],43265.24828125001,45,41,100000000000000
444,[  5   2 190   0],43417.72828125001,227,45,100000000000000
445,[  3   8 109   0],43290.786781250026,144,46,100000000000000
446,[  3   5 192   1],43021.12206250002,227,48,100000000000000
447,[  5   9 192   0],43322.028625000006,229,38,100000000000000
448,[3 3 6 0],43403.03290625,41,56,100000000000000
449,[ 6  3 48  0],43395.28078125002,86,52,100000000000000
450,[4 1 5 0],43336.56656250002,41,48,100000000000000
451,[  5   1 234   0],43401.03771875002,271,57,100000000000000
452,[  4   8 108   0],43293.78268750001,144,33,100000000000000
453,[  5   5 172   1],43024.78006250003,209,51,100000000000000
454,[  1   3 214   0],43408.46687500002,247,42,100000000000000
455,[ 4  2 86  0],43391.89531250002,122,40,100000000000000
456,[ 3  2 68  0],43393.12915625002,103,57,100000000000000
457,[  7   6 210   0],43259.65678125003,249,33,100000000000000
458,[  2   4 234   0],43425.238250000024,268,39,100000000000000
459,[  2   1 144   1],43239.279343750015,178,61,100000000000000
460,[  3   1 220   0],43398.63812500002,255,50,100000000000000
