,t1,t2,t3,t4,energy,old duration,lost,dead,duration
2660,4,4,190,0,19723.385531249995,402,29,100000000000000,198
2661,7,4,11,0,19723.386625,226,26,100000000000000,22
2662,6,4,17,0,19723.389156249992,231,28,100000000000000,27
2663,7,4,229,0,19723.38928124999,444,31,100000000000000,240
2664,5,4,143,0,19723.390124999994,356,27,100000000000000,152
2665,6,4,230,0,19723.39246875,444,28,100000000000000,240
2666,6,4,86,0,19723.397499999995,300,29,100000000000000,96
2667,7,4,229,0,19723.397499999995,444,30,100000000000000,240
2668,4,4,8,0,19723.40399999999,220,29,100000000000000,16
2669,4,4,232,0,19723.407812499994,444,30,100000000000000,240
2670,7,4,17,0,19723.408906249995,232,29,100000000000000,28
2671,6,4,8,0,19723.412312499997,222,29,100000000000000,18
2672,5,4,50,0,19723.419124999997,263,27,100000000000000,59
2673,6,4,159,0,19723.42596875,373,28,100000000000000,169
2674,7,4,56,0,19723.428375,271,28,100000000000000,67
2675,6,4,10,0,19723.43259375,224,30,100000000000000,20
2676,4,4,8,0,19723.437374999994,220,27,100000000000000,16
2677,5,4,170,0,19723.44421874999,383,27,100000000000000,179
2678,5,4,46,0,19723.444906249995,259,29,100000000000000,55
2679,5,4,9,0,19723.45690625,222,27,100000000000000,18
2680,7,4,229,0,19723.45909375,444,27,100000000000000,240
2681,4,4,8,0,19723.46084375,220,25,100000000000000,16
2682,4,4,8,0,19723.46140625,220,27,100000000000000,16
2683,5,4,93,0,19723.467156249993,306,28,100000000000000,102
2684,4,4,183,0,19723.47509375,395,28,100000000000000,191
2685,4,4,190,0,19723.47678125,402,30,100000000000000,198
2686,7,4,229,0,19723.488187499992,444,30,100000000000000,240
2687,4,4,64,0,19723.490468749995,276,26,100000000000000,72
2688,4,4,10,0,19723.492843749995,222,31,100000000000000,18
2689,6,4,51,0,19723.494437499994,265,28,100000000000000,61
2690,4,4,108,0,19723.50871875,320,27,100000000000000,116
2691,5,4,84,0,19723.5109375,297,27,100000000000000,93
2692,5,4,9,0,19723.510999999995,222,29,100000000000000,18
2693,4,4,232,0,19723.51159375,444,28,100000000000000,240
2694,6,4,230,0,19723.513281249994,444,27,100000000000000,240
2695,6,4,148,0,19723.513281249994,362,29,100000000000000,158
2696,5,4,223,0,19723.514218749995,436,30,100000000000000,232
2697,4,4,28,0,19723.519312499997,240,27,100000000000000,36
2698,6,4,44,0,19723.5338125,258,28,100000000000000,54
2699,7,4,150,0,19723.53609375,365,27,100000000000000,161
2700,4,4,185,0,19723.542937499995,397,28,100000000000000,193
2701,5,4,175,0,19723.549187499993,388,29,100000000000000,184
2702,5,4,227,0,19723.54978125,440,28,100000000000000,236
2703,5,4,9,0,19723.55206249999,222,30,100000000000000,18
