,pop,energy,duration,lost,dead
117,[   7    6 5636    0],65977.98907024937,5659,1758,100000000000000
118,[   5    6 5250    0],65906.38717853084,5271,1756,100000000000000
119,[    4     8 12297     1],65751.89255603115,12317,1758,100000000000000
120,[  7   1 318   0],65669.17127175072,341,1746,100000000000000
121,[   5    6 8683    0],65903.7092998748,8704,1757,100000000000000
122,[    6     2 12026     0],65733.32160528164,12048,1758,100000000000000
123,[   6    9 6679    1],65977.32819471773,6701,1755,100000000000000
124,[    4     5 14100     1],65700.65264131251,14120,1754,100000000000000
125,[   5    4 4896    0],65803.50222684389,4917,1750,100000000000000
126,[   7    6 7884    0],65977.97137731189,7907,1753,100000000000000
127,[    7     6 10159     1],65976.0655065615,10182,1755,100000000000000
128,[  5   6 541   0],65912.6829648746,562,1755,100000000000000
129,[   5    5 3707    0],65853.53062678127,3728,1752,100000000000000
130,[ 5  6 16  0],65911.34629993705,37,1757,100000000000000
131,[   7    2 6179    0],65733.09981087538,6202,1757,100000000000000
132,[    7     9 11397     1],65977.33214190524,11420,1754,100000000000000
133,[   7    3 1105    0],65795.1582307813,1128,1753,100000000000000
134,[   7    7 5281    0],65978.68416228067,5304,1748,100000000000000
135,[   6    4 7905    0],65855.75752081242,7927,1757,100000000000000
136,[   7    9 9807    1],65977.34058381147,9830,1755,100000000000000
137,[   6    4 6610    0],65855.99833074995,6632,1755,100000000000000
138,[   6    3 2415    0],65793.21838246888,2437,1755,100000000000000
139,[   6    9 9015    1],65977.39072318647,9037,1757,100000000000000
140,[    7     7 11390     1],65976.74279624897,11413,1751,100000000000000
141,[   7    6 9651    0],65974.9898285306,9674,1756,100000000000000
142,[   6    7 4948    1],65974.4061538115,4970,1751,100000000000000
143,[   7    9 7372    1],65977.43361581147,7395,1750,100000000000000
144,[   6    7 3604    0],65978.19821603062,3626,1752,100000000000000
145,[   7    7 9399    1],65976.59341049897,9422,1755,100000000000000
146,[   7    6 9966    1],65976.27415196775,9989,1753,100000000000000
147,[  6   7 777   0],65978.33060668677,799,1748,100000000000000
148,[   7    4 6040    1],65852.2608465932,6063,1750,100000000000000
149,[  6   7 930   1],65976.70313012399,952,1755,100000000000000
150,[    6     7 13133     0],65978.5407562494,13155,1755,100000000000000
151,[   6    6 5187    0],65978.14552228057,5209,1751,100000000000000
152,[   5    7 5532    0],65952.26399774947,5553,1751,100000000000000
153,[   4    6 9332    1],65748.73959568735,9352,1755,100000000000000
154,[    5     7 11432     1],65903.95425221801,11453,1752,100000000000000
155,[   5    9 4972    1],65908.17122428051,4993,1751,100000000000000
156,[   7    3 2420    0],65794.96618587515,2443,1756,100000000000000
157,[    7     9 13119     1],65977.30480368651,13142,1753,100000000000000
158,[   7    9 9378    0],65979.02228978055,9401,1751,100000000000000
159,[   7    9 3100    0],65979.10796312428,3123,1751,100000000000000
160,[    7     6 11631     1],65976.37420018652,11654,1749,100000000000000
161,[   7    8 4856    1],65977.06584371773,4879,1755,100000000000000
162,[   6    6 9314    1],65976.29029728025,9336,1755,100000000000000
163,[   6    7 7489    0],65978.3566288119,7511,1751,100000000000000
164,[   6    8 2173    0],65978.54226640568,2195,1753,100000000000000
165,[   7    2 4144    0],65732.35348275046,4167,1750,100000000000000
166,[   7    7 1105    0],65978.3943497493,1128,1758,100000000000000
167,[   5    9 5281    1],65906.83731493675,5302,1750,100000000000000
168,[   7    8 8466    1],65976.1562591865,8489,1751,100000000000000
169,[    7     9 10504     1],65977.24776859266,10527,1755,100000000000000
170,[   4    7 4247    1],65750.02162043744,4267,1755,100000000000000
171,[  7   9 633   1],65977.31323121773,656,1756,100000000000000
172,[    6     7 10652     0],65978.3956057806,10674,1755,100000000000000
173,[    7     7 12365     1],65976.49932999902,12388,1755,100000000000000
174,[   6    9 7867    0],65979.00668603044,7889,1756,100000000000000
175,[   7    5 1277    0],65914.0033820308,1300,1753,100000000000000
176,[  5   6 370   0],65913.86239659335,391,1756,100000000000000
177,[    7     8 12749     1],65977.00199653025,12772,1754,100000000000000
178,[   7    9 3239    1],65977.33491224896,3262,1750,100000000000000
179,[   6    7 9966    1],65976.66946249898,9988,1753,100000000000000
180,[   5    7 1379    0],65911.35714793706,1400,1751,100000000000000
181,[    7     6 11316     1],65976.4173880615,11339,1756,100000000000000
182,[    6     5 14010     0],65915.8542284059,14032,1753,100000000000000
183,[   7    9 6299    1],65977.34373443648,6322,1757,100000000000000
184,[   6    9 5488    0],65979.08671915557,5510,1754,100000000000000
185,[   7    7 9462    0],65978.46002281182,9485,1754,100000000000000
186,[   7    9 5578    1],65977.3147677177,5601,1756,100000000000000
187,[   7    9 9882    0],65979.15846512432,9905,1754,100000000000000
188,[    7     9 15242     1],65977.30923799894,15265,1754,100000000000000
189,[    6     9 15069     1],65977.33235749896,15091,1755,100000000000000
190,[    6     9 12667     1],65977.25686887396,12689,1752,100000000000000
191,[   6    7 7787    1],65976.78092296777,7809,1746,100000000000000
192,[   7    7 3534    0],65978.48111478057,3557,1755,100000000000000
193,[  5   5 422   0],65851.12989459372,443,1752,100000000000000
194,[   7    9 5478    0],65979.05136324927,5501,1753,100000000000000
195,[    6     7 14777     1],65976.77872153027,14799,1754,100000000000000
196,[   6    6 6518    1],65976.59890009272,6540,1753,100000000000000
197,[   6    8 7077    0],65977.53462446805,7099,1750,100000000000000
198,[   7    9 9951    1],65977.399436624,9974,1755,100000000000000
199,[    6     7 12577     1],65976.5851463115,12599,1751,100000000000000
200,[   7    9 6787    0],65979.01475149933,6810,1756,100000000000000
201,[   5    9 9065    1],65922.92617243668,9086,1751,100000000000000
202,[    7     9 14723     1],65977.3263694677,14746,1753,100000000000000
203,[    6     8 13200     0],65978.79702984309,13222,1756,100000000000000
204,[   7    9 1302    1],65977.29737231146,1325,1755,100000000000000
205,[    6     9 10652     0],65979.04786446804,10674,1755,100000000000000
206,[   6    9 9348    1],65977.38193809275,9370,1752,100000000000000
207,[   7    8 6834    0],65978.71267265562,6857,1756,100000000000000
208,[  7   9 132   0],65979.08705643675,155,1753,100000000000000
209,[   7    9 4627    1],65977.22269140524,4650,1756,100000000000000
210,[    5     8 13209     0],65903.33520778092,13230,1755,100000000000000
211,[   7    7 9863    1],65976.79738140521,9886,1756,100000000000000
212,[   6    9 9430    1],65977.25505403022,9452,1757,100000000000000
213,[   6    9 9156    1],65977.32143162406,9178,1756,100000000000000
214,[   6    9 1437    0],65979.07544053062,1459,1753,100000000000000
215,[   7    9 4065    0],65979.11994449925,4088,1755,100000000000000
216,[    7     9 13190     1],65977.32749503026,13213,1754,100000000000000
217,[   7    7 5488    1],65976.7282429677,5511,1753,100000000000000
218,[   6    9 2789    0],65978.9907225306,2811,1753,100000000000000
219,[   5    7 1391    0],65909.20769996838,1412,1754,100000000000000
220,[   7    8 7999    0],65978.82208831179,8022,1755,100000000000000
221,[    6     7 10648     0],65978.55616387437,10670,1748,100000000000000
222,[   6    8 9259    0],65978.80080690552,9281,1754,100000000000000
223,[   7    9 1110    1],65977.36022365528,1133,1755,100000000000000
224,[   6    9 8028    0],65979.09911943684,8050,1754,100000000000000
225,[  7   9 762   0],65978.98528640559,785,1755,100000000000000
226,[   7    7 2310    1],65976.6206871865,2333,1759,100000000000000
227,[    6     9 15452     1],65977.31131590522,15474,1754,100000000000000
228,[   5    9 1337    1],65912.97511887425,1358,1755,100000000000000
229,[   7    7 2643    1],65976.72976721778,2666,1753,100000000000000
230,[   6    7 8611    1],65975.01482521775,8633,1754,100000000000000
231,[   7    6 9951    0],65977.95196499937,9974,1746,100000000000000
232,[    5     7 10701     1],65903.94622362421,10722,1752,100000000000000
233,[   5    9 7134    0],65908.57167468712,7155,1752,100000000000000
234,[   6    9 7833    1],65977.33382024898,7855,1754,100000000000000
235,[   7    6 6363    1],65976.37617262402,6386,1755,100000000000000
236,[    7     9 13139     1],65977.37048759274,13162,1752,100000000000000
237,[   6    9 3214    0],65979.00385531186,3236,1759,100000000000000
238,[   7    9 9163    1],65977.37630806147,9186,1755,100000000000000
239,[    6     9 10719     1],65977.31334124901,10741,1755,100000000000000
240,[   7    9 1867    0],65979.118920718,1890,1752,100000000000000
241,[  6   6 409   0],65978.19029093688,431,1755,100000000000000
242,[   7    9 9774    0],65979.08288831178,9797,1749,100000000000000
243,[   7    7 2372    0],65978.33642190562,2395,1756,100000000000000
244,[   6    7 8746    0],65978.53414043685,8768,1755,100000000000000
245,[   5    7 1515    0],65911.60451324955,1536,1757,100000000000000
246,[  6   7 777   0],65978.31791543688,799,1754,100000000000000
247,[    7     9 11758     0],65979.0643849055,11781,1755,100000000000000
248,[   5    9 4065    0],65928.33778178079,4086,1756,100000000000000
249,[    6     7 13116     0],65978.3473952494,13138,1755,100000000000000
250,[   7    9 8039    1],65977.35756215526,8062,1757,100000000000000
251,[   6    9 2789    0],65979.07706384305,2811,1751,100000000000000
252,[   7    9 2115    0],65979.01851778057,2138,1748,100000000000000
253,[   6    7 6474    0],65978.5379195932,6496,1749,100000000000000
254,[    5     9 13147     0],65906.20684365577,13168,1758,100000000000000
255,[    7     9 15599     1],65977.34162374896,15622,1754,100000000000000
256,[    6     9 10562     0],65979.14310453048,10584,1750,100000000000000
257,[   5    7 8278    1],65912.54621093672,8299,1752,100000000000000
258,[    5     9 11191     0],65924.61314928078,11212,1758,100000000000000
259,[  6   7 422   0],65978.60854678064,444,1756,100000000000000
260,[   7    7 5813    1],65976.71896946777,5836,1754,100000000000000
261,[  6   7 985   0],65978.38059571813,1007,1747,100000000000000
262,[    6     9 14588     0],65979.0356726244,14610,1758,100000000000000
263,[   5    9 2173    0],65907.40663153089,2194,1753,100000000000000
264,[   6    9 6254    0],65979.12473196804,6276,1752,100000000000000
265,[   7    7 2727    0],65978.47149331182,2750,1753,100000000000000
266,[   7    7 6089    0],65978.48442074936,6112,1754,100000000000000
267,[   7    7 7833    0],65978.3358664993,7856,1751,100000000000000
268,[   7    9 7505    0],65979.10665740556,7528,1757,100000000000000
269,[   7    6 9168    0],65975.17507349931,9191,1754,100000000000000
270,[   7    6 2617    0],65978.0001811556,2640,1757,100000000000000
271,[   5    5 1104    0],65842.67967684375,1125,1758,100000000000000
272,[  7   7 908   1],65975.01820284281,931,1749,100000000000000
273,[   7    9 8924    0],65979.09302378056,8947,1755,100000000000000
274,[  7   9 132   0],65979.06440793676,155,1750,100000000000000
275,[   6    7 9499    1],65976.54249328021,9521,1754,100000000000000
276,[    5     7 13741     0],65903.96983046831,13762,1755,100000000000000
277,[    6     9 12572     0],65979.08118074927,12594,1756,100000000000000
278,[    5     8 15576     0],65923.00370706206,15597,1755,100000000000000
279,[   6    9 2919    0],65978.9622179992,2941,1756,100000000000000
280,[  7   9 432   0],65979.00334515555,455,1753,100000000000000
281,[   7    7 5809    0],65978.30610678061,5832,1754,100000000000000
282,[   6    7 9605    0],65978.40030437431,9627,1749,100000000000000
283,[    5     9 10200     1],65909.34034937424,10221,1749,100000000000000
284,[    6     9 12079     1],65977.38595471773,12101,1759,100000000000000
285,[   5    8 2377    0],65903.27083593713,2398,1755,100000000000000
286,[   7    7 4454    0],65978.49168062431,4477,1754,100000000000000
287,[  7   7 815   0],65978.41089112438,838,1753,100000000000000
288,[   7    9 9153    0],65979.01239787434,9176,1755,100000000000000
289,[    6     9 14731     0],65979.08889587432,14753,1750,100000000000000
290,[   7    8 1629    0],65978.85653809307,1652,1752,100000000000000
291,[   6    9 6862    0],65979.07283753052,6884,1755,100000000000000
292,[    6     7 12800     0],65978.2944912806,12822,1751,100000000000000
293,[   6    7 8146    0],65977.15589921808,8168,1753,100000000000000
294,[  7   7 130   0],65978.60793374928,153,1751,100000000000000
295,[   7    7 2568    0],65978.19161593683,2591,1756,100000000000000
296,[   6    7 6552    0],65978.33825309311,6574,1751,100000000000000
297,[    7     9 12208     0],65979.07133103059,12231,1754,100000000000000
298,[    6     6 13812     0],65978.24385981177,13834,1750,100000000000000
299,[   7    9 1755    0],65978.92597768673,1778,1755,100000000000000
300,[   7    8 7833    1],65976.99211340526,7856,1752,100000000000000
301,[    5     9 10523     0],65909.83089524962,10544,1752,100000000000000
302,[   6    9 8298    0],65979.00436084307,8320,1752,100000000000000
303,[   6    8 3709    0],65978.80187387436,3731,1756,100000000000000
304,[    7     7 10277     0],65978.35321221812,10300,1750,100000000000000
305,[    7     5 11586     0],65914.9339059997,11609,1750,100000000000000
306,[    7     6 11599     0],65978.07086512439,11622,1754,100000000000000
307,[   7    9 1100    0],65979.05620043685,1123,1759,100000000000000
308,[   7    5 8847    0],65915.00065571835,8870,1752,100000000000000
309,[   6    7 6293    0],65978.46270609311,6315,1753,100000000000000
310,[    6     9 12572     0],65979.03498934294,12594,1757,100000000000000
311,[    6     7 10576     1],65976.62285668649,10598,1752,100000000000000
312,[   5    8 8441    0],65904.7976551558,8462,1751,100000000000000
313,[    5     9 10699     0],65908.50134209327,10720,1757,100000000000000
314,[   6    9 8073    0],65979.05153324925,8095,1758,100000000000000
315,[   7    6 2982    0],65978.17510896808,3005,1748,100000000000000
316,[   6    7 5501    0],65978.42518056177,5523,1756,100000000000000
317,[   7    7 1512    0],65978.51066162436,1535,1753,100000000000000
318,[   6    9 1563    0],65979.04082809309,1585,1756,100000000000000
319,[    5     7 14095     1],65911.06922346803,14116,1755,100000000000000
320,[    5     7 14715     0],65909.04042309338,14736,1752,100000000000000
321,[   6    9 9949    1],65977.31210759272,9971,1754,100000000000000
322,[    6     7 13939     0],65978.28651106177,13961,1755,100000000000000
323,[    6     7 12536     0],65978.26382303052,12558,1754,100000000000000
324,[   7    7 8727    0],65978.6494806556,8750,1755,100000000000000
325,[   6    9 3778    1],65977.28487753026,3800,1747,100000000000000
326,[   7    9 9139    0],65979.11751696804,9162,1757,100000000000000
327,[   6    9 7531    0],65979.210050593,7553,1755,100000000000000
328,[    6     8 14588     0],65978.77345609304,14610,1754,100000000000000
329,[    5     9 11614     0],65909.84620840584,11635,1751,100000000000000
330,[   7    8 3787    0],65978.58310037435,3810,1752,100000000000000
331,[   6    9 8847    1],65977.38996165524,8869,1754,100000000000000
332,[    6     7 12569     0],65978.58597690567,12591,1750,100000000000000
333,[    7     9 14008     0],65978.99814828046,14031,1753,100000000000000
334,[   5    5 8878    0],65867.83464321865,8899,1758,100000000000000
335,[    7     6 14590     0],65978.33859331177,14613,1757,100000000000000
336,[   6    9 3214    0],65979.12851021807,3236,1754,100000000000000
337,[    6     7 11772     0],65978.2498107806,11794,1756,100000000000000
338,[    7     9 10660     1],65977.34189459271,10683,1756,100000000000000
339,[   6    9 3986    0],65979.076039843,4008,1752,100000000000000
340,[   6    9 7217    0],65978.9791887805,7239,1754,100000000000000
341,[    6     9 13418     1],65977.29573249897,13440,1757,100000000000000
342,[   5    9 4155    0],65906.19782231214,4176,1749,100000000000000
343,[   7    9 8486    0],65979.0063825305,8509,1750,100000000000000
344,[   5    8 9430    0],65905.8579568122,9451,1756,100000000000000
345,[   5    7 2111    0],65910.26268287461,2132,1753,100000000000000
346,[    6     7 11721     0],65976.84018606179,11743,1754,100000000000000
347,[   6    9 4065    0],65979.04037128056,4087,1752,100000000000000
348,[   7    9 7395    0],65979.0771207806,7418,1755,100000000000000
349,[   6    6 6249    1],65976.365627374,6271,1751,100000000000000
350,[    7     9 13172     0],65979.04343584292,13195,1757,100000000000000
351,[    6     9 12757     0],65979.06501581176,12779,1753,100000000000000
352,[   7    7 9449    0],65978.5412245931,9472,1755,100000000000000
353,[    6     9 13522     0],65979.00731659308,13544,1756,100000000000000
354,[   5    9 6446    1],65921.45441112418,6467,1749,100000000000000
355,[    7     7 10562     0],65978.5101372494,10585,1756,100000000000000
356,[   7    6 8687    0],65978.22711012434,8710,1756,100000000000000
357,[    6     9 10995     0],65979.11421721806,11017,1750,100000000000000
358,[    5     9 13225     0],65918.43727684322,13246,1756,100000000000000
359,[    7     9 14985     0],65979.06841065548,15008,1753,100000000000000
360,[    6     8 12694     0],65978.71420068682,12716,1752,100000000000000
361,[    7     9 14123     0],65979.11746228053,14146,1751,100000000000000
362,[   7    7 4463    0],65978.42041984304,4486,1752,100000000000000
363,[    5     9 13344     0],65908.5938645308,13365,1753,100000000000000
364,[   6    9 9386    0],65979.00445678049,9408,1754,100000000000000
365,[    5     9 14319     1],65905.63681181172,14340,1753,100000000000000
366,[    6     9 12134     0],65979.08559093672,12156,1757,100000000000000
367,[    5     9 12747     0],65914.69215571838,12768,1753,100000000000000
368,[    6     9 10818     1],65977.35101665526,10840,1750,100000000000000
369,[   7    9 9813    0],65979.04679468682,9836,1752,100000000000000
370,[   6    7 4399    0],65978.49605853064,4421,1754,100000000000000
371,[   6    9 6571    0],65979.08549593682,6593,1756,100000000000000
372,[    6     9 14490     0],65978.98824818667,14512,1752,100000000000000
373,[    5     9 15115     0],65927.12630790574,15136,1754,100000000000000
374,[    7     7 11034     0],65978.58629259304,11057,1752,100000000000000
375,[    6     9 15259     0],65979.0938411243,15281,1752,100000000000000
376,[   7    9 7558    0],65978.91754781183,7581,1754,100000000000000
377,[   7    7 6042    0],65978.50712771819,6065,1746,100000000000000
378,[  7   8 640   0],65978.60157537434,663,1752,100000000000000
379,[   7    9 4360    0],65979.04146321803,4383,1752,100000000000000
380,[    6     9 11785     0],65979.09738193676,11807,1756,100000000000000
381,[    5     9 14600     0],65911.08730484337,14621,1754,100000000000000
382,[   6    8 4926    0],65978.67555578057,4948,1750,100000000000000
383,[    6     9 14784     0],65979.0167078118,14806,1751,100000000000000
384,[    7     9 12757     0],65979.01133309312,12780,1749,100000000000000
385,[   5    9 6384    0],65908.58955546832,6405,1751,100000000000000
386,[   6    9 5605    0],65979.06162915558,5627,1750,100000000000000
387,[   6    9 9153    0],65979.08056081177,9175,1755,100000000000000
388,[    6     9 12813     0],65979.13321893683,12835,1752,100000000000000
389,[   6    9 8659    0],65979.08411003058,8681,1755,100000000000000
390,[   5    9 8804    0],65908.48225715579,8825,1752,100000000000000
391,[   6    9 3152    0],65979.11372728049,3174,1756,100000000000000
392,[   6    8 6703    0],65978.83529106177,6725,1755,100000000000000
393,[   6    9 5585    0],65979.04433096801,5607,1752,100000000000000
394,[    6     9 11121     0],65979.07756106176,11143,1758,100000000000000
395,[   7    9 3054    0],65979.0151296243,3077,1759,100000000000000
396,[   7    7 7003    0],65978.29656865561,7026,1748,100000000000000
397,[    5     9 12228     0],65907.3666179682,12249,1756,100000000000000
398,[    7     9 13578     0],65979.08032718682,13601,1754,100000000000000
399,[    6     9 12134     0],65979.09645987427,12156,1755,100000000000000
400,[   7    9 9078    0],65979.10764240548,9101,1752,100000000000000
401,[    6     9 11427     0],65979.05648693675,11449,1758,100000000000000
402,[   6    9 9235    0],65979.08050637429,9257,1751,100000000000000
403,[    5     9 15520     0],65903.75830731205,15541,1752,100000000000000
404,[   6    9 8734    0],65979.0504598118,8756,1749,100000000000000
405,[   5    9 9178    0],65912.31258615584,9199,1755,100000000000000
406,[    7     9 15319     0],65979.0893134368,15342,1751,100000000000000
407,[   5    9 8066    0],65912.33733599957,8087,1748,100000000000000
408,[    7     9 11077     0],65979.07702918682,11100,1753,100000000000000
409,[    7     9 14143     0],65979.07524618674,14166,1752,100000000000000
410,[    7     9 12066     0],65979.01978762429,12089,1757,100000000000000
411,[    6     9 10142     0],65979.11068140563,10164,1750,100000000000000
412,[   7    9 1437    0],65979.08640612438,1460,1757,100000000000000
413,[   7    9 4472    0],65978.93176015554,4495,1754,100000000000000
414,[   5    9 8317    0],65920.90495418709,8338,1752,100000000000000
415,[    5     9 12181     0],65920.85123299956,12202,1751,100000000000000
416,[   7    9 8417    0],65979.04977062435,8440,1750,100000000000000
417,[    6     9 13026     0],65978.99819884298,13048,1757,100000000000000
418,[   7    9 9266    0],65979.06877993676,9289,1755,100000000000000
419,[    7     9 12321     0],65978.95967474933,12344,1755,100000000000000
420,[   6    9 7136    0],65979.06107621812,7158,1755,100000000000000
421,[   6    9 6548    0],65979.01658446807,6570,1750,100000000000000
422,[    5     9 11661     0],65907.4433246871,11682,1752,100000000000000
423,[    6     9 14091     0],65979.04671496806,14113,1755,100000000000000
