,t1,t2,t3,t4,energy,old duration,lost,dead,duration
145,5,5,7859,0,45988.22686971878,22880,0,100000000000000,7869
146,4,4,8844,0,45988.23963221879,23864,0,100000000000000,8852
147,7,8,1881,0,45988.249598656286,21136,0,100000000000000,1896
148,5,7,15612,1,45988.252278625056,30633,0,100000000000000,15624
149,5,4,8487,1,45988.28172356254,23508,0,100000000000000,8496
150,7,8,5146,0,45988.28915100004,22770,0,100000000000000,5161
151,6,2,7991,1,45988.3316154063,23013,0,100000000000000,7999
152,5,2,15618,0,45988.33621700005,30639,0,100000000000000,15625
153,6,6,7189,1,45988.36802981255,22211,0,100000000000000,7201
154,4,6,1790,1,45988.36985565629,16810,0,100000000000000,1800
155,5,7,12,1,45988.372143250046,15033,0,100000000000000,24
156,4,7,4026,0,45988.37943762504,19046,0,100000000000000,4037
157,4,7,15614,0,45988.40031490629,30634,0,100000000000000,15625
158,4,6,14088,0,45988.40925615629,29108,0,100000000000000,14098
159,4,6,10,0,45988.43518540629,15030,0,100000000000000,20
160,6,3,11537,1,45988.44150971879,26559,0,100000000000000,11546
161,5,5,8012,1,45988.44299078128,23033,0,100000000000000,8022
162,6,6,14719,0,45988.44745962504,29741,0,100000000000000,14731
163,7,6,13,0,45988.45298446878,15036,0,100000000000000,26
164,7,6,15612,0,45988.45570896879,30635,0,100000000000000,15625
165,7,8,15,0,45988.48855181254,15038,0,100000000000000,30
166,5,6,15614,0,45988.49467975003,30635,0,100000000000000,15625
167,3,7,15615,1,45988.50068621879,30634,0,100000000000000,15625
168,7,6,8955,0,45988.51115565629,23978,0,100000000000000,8968
169,7,8,7382,0,45988.52527959379,22405,0,100000000000000,7397
170,5,5,15613,0,45988.58009203129,30634,0,100000000000000,15623
171,4,8,12,0,45988.58277181254,15032,0,100000000000000,24
172,5,2,3725,0,45988.59113765629,18746,0,100000000000000,3732
173,6,3,8504,1,45988.6253894063,23526,0,100000000000000,8513
174,3,8,1419,1,45988.630486625036,16438,0,100000000000000,1430
175,5,5,10,1,45988.6512163438,15031,0,100000000000000,20
176,7,6,11935,0,45988.653818062536,26958,0,100000000000000,11948
177,7,4,9682,1,45988.662596281276,24705,0,100000000000000,9693
178,7,6,15612,0,45988.692415218786,30635,0,100000000000000,15625
179,5,5,10,1,45988.69455059379,15031,0,100000000000000,20
180,4,6,9544,0,45988.70438475003,24564,0,100000000000000,9554
181,3,8,10,1,45988.706050750036,15029,0,100000000000000,21
182,5,6,10164,0,45988.711099906286,25185,0,100000000000000,10175
183,7,9,10072,0,45988.71405687503,15648,0,100000000000000,10088
184,7,6,5972,0,45988.75012262503,20995,0,100000000000000,5985
185,5,7,12987,1,45988.75302012504,28008,0,100000000000000,12999
186,7,6,8095,0,45988.7565150313,23118,0,100000000000000,8108
187,4,8,5817,0,45988.75748646879,20837,0,100000000000000,5829
188,7,8,1384,0,45988.765564437526,16407,0,100000000000000,1399
189,7,9,16,0,45988.78767093754,28141,0,100000000000000,32
190,4,7,9866,1,45988.80610500003,24886,0,100000000000000,9877
191,4,9,15612,0,45988.83566771878,30632,0,100000000000000,15625
192,6,5,10405,0,45988.84391337505,25427,0,100000000000000,10416
193,4,6,13291,1,45988.85895562504,28311,0,100000000000000,13301
194,6,6,11,1,45988.86348987504,15033,0,100000000000000,23
195,7,6,13,0,45988.87087168754,15036,0,100000000000000,26
196,7,6,6077,0,45988.87842890631,21100,0,100000000000000,6090
197,3,6,9,1,45988.89451571878,15028,0,100000000000000,18
198,7,9,15,0,45988.89893978128,19887,0,100000000000000,31
199,5,3,15406,1,45988.91459918754,30427,0,100000000000000,15414
200,3,8,12767,1,45988.92106740629,27786,0,100000000000000,12778
201,7,8,15610,0,45988.921691468786,30633,0,100000000000000,15625
202,3,8,15614,0,45988.93100734379,30633,0,100000000000000,15625
203,6,6,15610,1,45988.93671434378,30632,0,100000000000000,15622
204,7,4,15614,1,45988.94407365629,30637,0,100000000000000,15625
205,7,9,9706,0,45988.95558100004,22704,0,100000000000000,9722
206,7,6,13,0,45988.96154121879,15036,0,100000000000000,26
207,7,8,15609,0,45988.96839937504,30632,0,100000000000000,15624
208,7,6,3758,1,45988.97108700004,18781,0,100000000000000,3771
209,7,8,7916,0,45988.973291968796,22939,0,100000000000000,7931
210,6,6,16,0,45988.98079106254,15038,0,100000000000000,28
211,3,8,9287,0,45988.99472284378,24306,0,100000000000000,9298
212,7,4,10087,0,45989.00127337504,25110,0,100000000000000,10098
213,7,6,15612,0,45989.00623421879,30635,0,100000000000000,15625
214,4,4,13389,0,45989.00850543753,28409,0,100000000000000,13397
215,7,8,543,1,45989.02076706253,15566,0,100000000000000,558
216,3,9,223,1,45989.032556187536,15242,0,100000000000000,235
217,6,4,9377,1,45989.05040065629,24399,0,100000000000000,9387
218,3,7,15620,0,45989.05833903128,30639,0,100000000000000,15630
219,7,2,14915,0,45989.06886734379,29938,0,100000000000000,14924
220,6,7,12574,1,45989.07615053129,27596,0,100000000000000,12587
221,4,6,15615,1,45989.094706406286,30635,0,100000000000000,15625
222,7,8,11472,1,45989.0971670313,26495,0,100000000000000,11487
223,5,4,8781,0,45989.10371575003,23802,0,100000000000000,8790
224,7,2,11544,1,45989.11347000005,26567,0,100000000000000,11553
225,7,4,1424,0,45989.11651846879,16447,0,100000000000000,1435
226,5,6,4695,1,45989.14009359379,19716,0,100000000000000,4706
227,4,9,2839,0,45989.14797168753,17859,0,100000000000000,2852
228,5,2,7158,0,45989.17396084378,22179,0,100000000000000,7165
229,7,8,10752,0,45989.17491259377,25775,0,100000000000000,10767
230,3,8,11686,1,45989.17525940628,26705,0,100000000000000,11697
231,7,4,7064,0,45989.18340300004,22087,0,100000000000000,7075
232,6,6,12,0,45989.18985050004,15034,0,100000000000000,24
233,7,6,8736,0,45989.19818428129,23759,0,100000000000000,8749
234,7,8,4627,0,45989.206868687535,19650,0,100000000000000,4642
235,7,8,6768,0,45989.20852534379,25727,0,100000000000000,6783
236,3,8,7709,1,45989.210927843786,22728,0,100000000000000,7720
237,7,2,4545,1,45989.22342909379,19568,0,100000000000000,4554
238,7,8,14363,0,45989.22594793754,23936,0,100000000000000,14378
239,3,7,14964,1,45989.25822693754,29983,0,100000000000000,14974
240,6,4,337,1,45989.26481225003,15359,0,100000000000000,347
241,7,6,2367,0,45989.27331462504,17390,0,100000000000000,2380
242,5,7,1419,1,45989.29424037504,16440,0,100000000000000,1431
243,7,9,3249,0,45989.297356156276,26874,0,100000000000000,3265
244,7,8,2158,1,45989.30153040628,17181,0,100000000000000,2173
245,7,7,2607,0,45989.31922340628,17630,0,100000000000000,2621
246,5,6,9772,1,45989.32986031254,24793,0,100000000000000,9783
247,4,7,15614,0,45989.33117118753,30634,0,100000000000000,15625
248,7,9,12490,0,45989.34242706254,27513,0,100000000000000,12506
249,6,2,15617,1,45989.34382981253,30639,0,100000000000000,15625
250,7,4,13056,0,45989.35105068754,28079,0,100000000000000,13067
251,7,9,6181,0,45989.37368121879,22186,0,100000000000000,6197
252,5,9,9972,1,45989.3774395313,24993,0,100000000000000,9986
253,7,6,13,0,45989.38911987504,15036,0,100000000000000,26
254,7,8,2973,0,45989.39629546878,17996,0,100000000000000,2988
255,7,6,13,1,45989.40276071878,15036,0,100000000000000,26
256,4,9,2260,0,45989.41280768754,17280,0,100000000000000,2273
257,6,6,15613,0,45989.42472262503,30635,0,100000000000000,15625
258,6,6,15613,0,45989.42819890629,30635,0,100000000000000,15625
259,7,6,14394,0,45989.42951203129,29417,0,100000000000000,14407
260,7,7,9657,0,45989.44469168752,24680,0,100000000000000,9671
261,4,7,11,0,45989.44669981254,15031,0,100000000000000,22
262,4,8,15613,1,45989.44904618754,30633,0,100000000000000,15625
263,4,4,858,0,45989.45920684378,15878,0,100000000000000,866
264,7,8,9632,0,45989.48126768754,24655,0,100000000000000,9647
265,6,5,15614,0,45989.48517243754,30636,0,100000000000000,15625
266,4,7,6718,0,45989.49204550003,21738,0,100000000000000,6729
267,7,6,12545,0,45989.49514153128,27568,0,100000000000000,12558
268,5,7,6068,1,45989.495626718766,21089,0,100000000000000,6080
269,4,7,1277,0,45989.49823871879,16297,0,100000000000000,1288
270,7,7,14,0,45989.51605706254,15037,0,100000000000000,28
