,t1,t2,t3,t4,energy,old duration,lost,dead,duration
809,7,4,75,0,7916.389906249999,290,2,100000000000000,86
810,7,4,183,0,7916.389906249999,398,2,100000000000000,194
811,4,3,148,0,7916.391999999999,360,8,100000000000000,155
812,6,4,220,0,7916.392187499999,434,2,100000000000000,230
813,4,4,37,0,7916.392187499999,249,2,100000000000000,45
814,4,4,120,0,7916.392187499999,332,2,100000000000000,128
815,5,4,119,0,7916.392187499999,332,2,100000000000000,128
816,5,4,9,0,7916.392187499999,222,2,100000000000000,18
817,7,3,216,0,7916.404281249998,431,7,100000000000000,226
818,6,3,121,0,7916.407781249997,335,7,100000000000000,130
819,7,4,225,0,7916.412718749997,440,2,100000000000000,236
820,5,4,9,0,7916.412718749999,222,2,100000000000000,18
821,4,3,7,0,7916.421468749999,219,6,100000000000000,14
822,6,3,220,0,7916.4305937499985,434,8,100000000000000,229
823,6,4,9,0,7916.430812499999,223,3,100000000000000,19
824,5,3,9,0,7916.439718749997,222,6,100000000000000,17
825,5,3,42,0,7916.439718749999,255,8,100000000000000,50
826,4,3,80,0,7916.4407812499985,292,7,100000000000000,87
827,5,3,63,0,7916.441999999999,276,6,100000000000000,71
828,7,3,219,0,7916.442937500003,434,8,100000000000000,229
829,7,3,84,0,7916.457968749999,299,6,100000000000000,94
830,5,4,58,0,7916.458343749999,271,3,100000000000000,67
831,6,3,231,0,7916.480874999998,445,8,100000000000000,240
832,7,3,95,0,7916.485343749999,310,7,100000000000000,105
833,7,4,15,0,7916.501531249997,230,4,100000000000000,26
834,5,3,23,0,7916.503593749999,236,7,100000000000000,31
835,7,3,116,0,7916.505874999997,331,7,100000000000000,126
836,6,3,231,0,7916.519562499999,445,7,100000000000000,240
837,4,3,184,0,7916.524124999997,396,7,100000000000000,191
838,5,3,8,0,7916.52490625,221,8,100000000000000,16
839,6,3,219,0,7916.526406249997,433,7,100000000000000,228
840,4,4,9,0,7916.533718749997,221,3,100000000000000,17
841,4,4,8,0,7916.538281249997,220,3,100000000000000,16
842,5,4,32,0,7916.547312499999,245,2,100000000000000,41
843,5,4,131,0,7916.547312499999,344,2,100000000000000,140
844,7,4,229,0,7916.549687499997,444,3,100000000000000,240
845,7,4,186,0,7916.549687499997,401,3,100000000000000,197
846,6,4,49,0,7916.558124999998,263,3,100000000000000,59
847,7,4,11,0,7916.558718749999,226,2,100000000000000,22
