,pop,energy,duration,lost,dead
155,[ 5  1 34  0],43375.74453125001,71,52,100000000000000
156,[  7   4 229   0],43413.79934375002,268,53,100000000000000
157,[4 3 7 0],43426.47121875002,43,48,100000000000000
158,[  6   7 195   1],43087.05303125002,233,51,100000000000000
159,[  4   5 178   1],43017.07784375001,214,53,100000000000000
160,[ 6  4 31  0],43434.203625000024,69,44,100000000000000
161,[ 3  4 89  0],43424.670500000015,124,49,100000000000000
162,[ 4  2 38  0],43350.96912500002,74,44,100000000000000
163,[ 3  5 69  0],43212.980875000016,104,48,100000000000000
164,[  4   5 171   0],43227.81593750001,207,31,100000000000000
165,[ 6  6 10  0],43191.939531250006,48,39,100000000000000
166,[ 6  2 62  0],43356.66265625,100,41,100000000000000
167,[3 2 6 0],43374.937062500016,41,47,100000000000000
168,[ 5  4 21  0],43417.82800000002,58,50,100000000000000
169,[  5   7 228   1],43099.79362500002,265,63,100000000000000
170,[7 1 8 1],43239.71612500001,47,52,100000000000000
171,[  6   3 231   0],43380.33284375001,269,42,100000000000000
172,[ 5  9 15  0],43272.223812500015,52,41,100000000000000
173,[  5   1 158   1],43233.351437500016,195,71,100000000000000
174,[3 3 5 1],43243.14834375002,40,42,100000000000000
175,[  7   5 228   0],43204.424562500004,267,42,100000000000000
176,[ 6  7 13  0],43259.040937500016,51,49,100000000000000
177,[  6   5 229   0],43178.37090625001,267,31,100000000000000
178,[  6   1 233   1],43235.17084375003,271,45,100000000000000
179,[ 3  5 58  0],43210.41259375001,93,52,100000000000000
180,[  5   7 228   0],43247.83125000001,265,43,100000000000000
181,[  3   5 144   0],43223.970062500004,179,61,100000000000000
182,[ 5  2 62  0],43356.66093750002,99,50,100000000000000
183,[  7   2 115   1],43226.84321875002,154,51,100000000000000
184,[  5   7 131   0],43260.36090625,168,44,100000000000000
185,[  5   7 116   0],43293.38475000002,153,46,100000000000000
186,[2 1 4 0],43398.26418750002,38,48,100000000000000
187,[  4   6 210   0],43222.46084375002,246,48,100000000000000
188,[4 3 7 0],43402.418500000014,43,58,100000000000000
189,[  6   9 139   1],43168.946031250016,177,45,100000000000000
190,[  5   5 230   0],43217.05993750002,267,48,100000000000000
191,[ 6  9 15  0],43360.744937500014,53,42,100000000000000
192,[ 7  4 86  0],43418.19337500001,125,58,100000000000000
193,[ 4  7 29  0],43261.0660625,65,42,100000000000000
194,[  7   2 126   0],43363.70059375002,165,49,100000000000000
195,[  5   4 231   0],43411.44953125002,268,37,100000000000000
196,[  6   9 106   0],43323.016031250016,144,33,100000000000000
197,[  6   5 173   0],43240.50225000001,211,38,100000000000000
198,[  6   1 224   1],43238.74737500003,262,53,100000000000000
199,[4 4 8 0],43413.642500000016,44,44,100000000000000
200,[ 5  4 58  0],43414.725093750014,95,35,100000000000000
201,[ 6  9 76  0],43300.52943750001,114,38,100000000000000
202,[6 1 7 0],43356.852906250024,45,47,100000000000000
203,[ 6  9 52  0],43293.98581250001,90,42,100000000000000
204,[  5   7 228   1],43094.07112500001,265,53,100000000000000
205,[3 3 6 0],43414.78306250002,41,45,100000000000000
206,[  7   5 197   1],43026.142031250034,236,54,100000000000000
207,[ 4  7 55  0],43303.47621875002,91,40,100000000000000
208,[ 4  9 13  0],43318.866031250014,49,35,100000000000000
209,[  6   2 196   0],43392.77643750002,234,53,100000000000000
210,[  2   2 113   1],43230.11665625004,147,49,100000000000000
211,[ 3  7 10  0],43276.573562500016,45,40,100000000000000
212,[6 1 7 1],43244.96287500003,45,66,100000000000000
213,[4 3 7 1],43253.558656250025,43,48,100000000000000
214,[ 7  3 74  0],43404.43603125001,113,39,100000000000000
215,[  4   4 228   1],43277.94293750002,264,52,100000000000000
216,[6 7 8 0],43270.87878125001,46,44,100000000000000
217,[1 2 3 0],43370.82746875002,36,37,100000000000000
218,[  6   9 140   0],43292.82434375002,178,44,100000000000000
219,[3 6 8 1],43049.26721875003,43,54,100000000000000
220,[ 7  7 21  0],43248.22709375002,60,58,100000000000000
221,[ 7  8 26  0],43283.042625,65,42,100000000000000
222,[ 5  7 13  0],43276.98634375002,50,36,100000000000000
223,[ 6  6 30  0],43267.33650000001,68,54,100000000000000
224,[  7   2 231   0],43393.91875000001,270,45,100000000000000
225,[ 7  6 69  0],43264.69140625001,108,34,100000000000000
226,[  6   4 116   0],43401.572312500015,154,35,100000000000000
227,[ 6  4 10  0],43416.08900000002,48,56,100000000000000
228,[  6   6 228   0],43224.855968750024,266,46,100000000000000
229,[  7   2 100   1],43235.65921875003,139,64,100000000000000
230,[ 4  1 40  0],43420.497218750024,76,56,100000000000000
231,[  4   5 231   1],43057.22718750002,267,37,100000000000000
232,[  5   4 152   0],43422.18612500001,189,63,100000000000000
233,[3 1 4 1],43241.32046875002,39,58,100000000000000
234,[  7   4 175   0],43398.932625000016,214,53,100000000000000
235,[ 5  7 34  0],43270.969593750015,71,43,100000000000000
236,[  7   7 226   0],43270.76500000002,265,31,100000000000000
237,[  5   6 103   1],43052.12712500003,140,58,100000000000000
238,[  6   3 203   0],43390.68781250002,241,40,100000000000000
239,[  6   8 123   0],43305.075031250024,161,43,100000000000000
240,[ 5  1 70  1],43239.90468750003,107,51,100000000000000
241,[ 5  4 51  0],43427.57687500002,88,36,100000000000000
242,[ 4  9 13  0],43349.89912500001,49,29,100000000000000
243,[  5   6 229   0],43218.68121875001,266,41,100000000000000
244,[  5   6 177   0],43236.327156250016,214,42,100000000000000
245,[  7   2 231   0],43349.352625000014,270,37,100000000000000
246,[ 6  9 53  0],43320.861281250014,91,42,100000000000000
247,[ 7  8 64  1],43139.000812500024,103,54,100000000000000
248,[  3   5 232   1],43036.715687500015,267,50,100000000000000
249,[  7   8 185   0],43277.90400000002,224,41,100000000000000
250,[ 7  9 19  0],43306.305250000005,58,41,100000000000000
251,[ 4  4 36  0],43428.19334375002,72,43,100000000000000
252,[ 3  4 65  0],43427.12309375002,100,47,100000000000000
253,[  6   2 130   0],43365.647156250016,168,54,100000000000000
254,[ 1  2 64  0],43388.2780625,97,59,100000000000000
255,[  5   1 230   0],43374.82903125003,267,45,100000000000000
256,[ 6  3 74  0],43404.38843750001,112,44,100000000000000
257,[  2   7 193   0],43271.754906250026,227,53,100000000000000
258,[ 5  1 44  0],43387.65162500002,81,46,100000000000000
259,[ 4  4 11  0],43442.927781250015,47,48,100000000000000
260,[ 7  2 82  1],43227.65840625002,121,51,100000000000000
261,[ 4  1 24  0],43409.851968750016,60,53,100000000000000
262,[ 4  1 53  0],43391.96984375001,89,51,100000000000000
263,[  5   1 137   0],43385.46900000001,174,43,100000000000000
264,[ 3  6 48  0],43214.49350000001,83,48,100000000000000
265,[  7   3 216   0],43364.612750000015,255,42,100000000000000
266,[ 4  1 10  1],43243.04571875002,46,68,100000000000000
267,[  3   2 113   0],43375.45478125,148,46,100000000000000
268,[ 7  2 11  0],43389.66300000001,50,46,100000000000000
269,[5 4 9 0],43457.64240625002,46,40,100000000000000
270,[6 2 8 0],43381.78162500001,46,46,100000000000000
271,[  5   7 225   0],43259.91715625001,262,42,100000000000000
272,[  4   7 159   0],43259.35056250002,195,41,100000000000000
273,[  5   2 233   1],43272.64975000001,270,51,100000000000000
274,[  5   3 186   1],43282.11690625003,223,51,100000000000000
275,[ 5  5 63  0],43204.04425000001,100,39,100000000000000
276,[ 6  9 77  0],43320.186250000006,115,38,100000000000000
277,[  6   1 114   0],43378.45459375002,152,39,100000000000000
278,[ 3  1 46  0],43386.71012500001,81,42,100000000000000
279,[6 1 7 1],43223.743343750015,45,54,100000000000000
280,[ 7  1 40  0],43404.46553125002,79,47,100000000000000
281,[  5   6 108   0],43242.70415625001,145,46,100000000000000
282,[  5   6 145   0],43270.86468750002,182,43,100000000000000
283,[  7   2 115   1],43227.47209375004,154,58,100000000000000
284,[ 3  2 66  0],43395.01903125002,101,61,100000000000000
285,[3 2 5 0],43370.83906250003,40,34,100000000000000
286,[  7   4 225   1],43273.311187500025,264,50,100000000000000
287,[ 6  6 12  0],43246.62584375001,50,53,100000000000000
288,[ 7  5 87  0],43232.88146875002,126,53,100000000000000
289,[ 6  8 21  0],43294.72965625002,59,42,100000000000000
290,[  3   1 162   0],43390.41771875002,197,51,100000000000000
291,[ 6  7 59  0],43250.35618750002,97,36,100000000000000
292,[ 7  4 14  0],43421.793906250015,53,48,100000000000000
293,[  5   5 168   0],43206.79528125,205,40,100000000000000
294,[7 4 8 0],43404.55459375003,47,41,100000000000000
295,[  7   1 231   0],43399.25534375001,270,53,100000000000000
296,[  3   3 174   1],43264.16537500001,209,69,100000000000000
297,[  3   5 176   0],43221.348812500015,211,36,100000000000000
298,[ 6  1 34  0],43386.59365625001,72,43,100000000000000
299,[  5   1 234   0],43393.93287500002,271,39,100000000000000
300,[  2   3 113   0],43390.35753125001,147,49,100000000000000
301,[  4   2 138   0],43380.980250000015,174,41,100000000000000
302,[ 7  6 13  0],43237.02868750002,52,47,100000000000000
303,[ 6  5 65  0],43198.797906250016,103,45,100000000000000
304,[  4   1 145   0],43386.080843750016,181,62,100000000000000
305,[  5   6 229   1],43040.71975000002,266,47,100000000000000
306,[  7   5 162   0],43216.22431250001,201,43,100000000000000
307,[ 7  7 14  0],43266.43059375002,53,50,100000000000000
308,[  5   9 126   0],43314.43531250001,163,38,100000000000000
309,[  5   2 117   0],43375.51087500002,154,46,100000000000000
310,[  5   1 234   0],43396.966875000006,271,49,100000000000000
311,[  6   3 135   0],43418.36578125001,173,54,100000000000000
312,[7 3 9 0],43401.87593750002,48,40,100000000000000
313,[  5   7 228   0],43271.313687500005,265,42,100000000000000
314,[ 1  2 47  0],43361.42706250002,80,40,100000000000000
315,[7 4 8 1],43273.12678125003,47,60,100000000000000
316,[  5   4 100   0],43401.73684375002,137,47,100000000000000
317,[2 3 5 0],43413.05337500002,39,40,100000000000000
318,[ 7  6 13  0],43241.019000000015,52,40,100000000000000
319,[  7   7 166   0],43275.73412500002,205,57,100000000000000
320,[  3   1 236   1],43236.603187500026,271,61,100000000000000
321,[ 1  8 74  1],43125.50109375003,107,51,100000000000000
322,[ 3  2 70  0],43372.98625000003,105,54,100000000000000
323,[ 7  4 30  0],43427.749343750016,69,42,100000000000000
324,[ 3  2 85  1],43231.86371875002,120,61,100000000000000
325,[ 3  2 18  0],43384.32037500002,53,43,100000000000000
326,[ 6  4 36  1],43276.46406250002,74,52,100000000000000
327,[  2   4 136   0],43395.31965625001,170,51,100000000000000
328,[  5   1 188   1],43244.74256250003,225,63,100000000000000
329,[  7   5 213   0],43250.25096875,252,38,100000000000000
330,[5 1 6 0],43398.73750000002,43,45,100000000000000
331,[ 4  2 11  0],43390.44900000002,47,53,100000000000000
332,[  5   4 178   0],43428.67956250001,215,61,100000000000000
333,[  4   6 157   0],43245.02725000001,193,45,100000000000000
334,[  7   6 200   1],43063.76243750002,239,42,100000000000000
335,[  7   2 163   0],43410.229906250024,202,58,100000000000000
336,[  7   4 118   0],43417.49456250001,157,52,100000000000000
337,[  2   7 125   0],43290.560312500005,159,39,100000000000000
338,[ 7  4 29  0],43418.29575000001,68,46,100000000000000
339,[  6   1 212   0],43344.63928125002,250,46,100000000000000
340,[  5   3 194   0],43391.347750000015,231,45,100000000000000
341,[  6   6 228   0],43235.705093750024,266,44,100000000000000
342,[  7   4 211   0],43422.963843750025,250,44,100000000000000
343,[  5   4 231   0],43417.08415625001,268,43,100000000000000
344,[4 5 9 0],43168.694656250016,45,36,100000000000000
345,[  6   8 139   0],43257.65990625002,177,48,100000000000000
346,[ 7  9 99  0],43325.81946875001,138,40,100000000000000
347,[ 5  3 62  0],43378.47593750002,99,45,100000000000000
348,[  6   7 134   1],43086.84846875002,172,47,100000000000000
349,[ 5  4 33  0],43401.042093750024,70,64,100000000000000
350,[ 7  5 23  0],43255.071343750016,62,42,100000000000000
351,[  6   2 232   0],43355.99875000002,270,55,100000000000000
352,[ 7  4 10  0],43405.35050000003,49,41,100000000000000
353,[ 5  2 87  0],43360.75796875001,124,38,100000000000000
354,[  6   7 193   0],43263.83875000002,231,48,100000000000000
355,[  7   4 133   1],43278.373250000026,172,47,100000000000000
356,[  2   4 229   1],43280.16737500003,263,52,100000000000000
357,[ 7  9 71  0],43293.039062500015,110,43,100000000000000
358,[  6   4 189   0],43426.791125000025,227,52,100000000000000
359,[ 6  5 11  0],43202.95425000001,49,46,100000000000000
360,[ 6  4 31  0],43420.362312500016,69,53,100000000000000
361,[ 7  5 89  0],43218.601656250015,128,42,100000000000000
362,[ 6  4 11  0],43421.17306250001,49,48,100000000000000
363,[  6   6 149   0],43235.083312500006,187,46,100000000000000
364,[  5   8 163   0],43285.72778125001,200,40,100000000000000
365,[ 7  9 68  0],43334.88559375001,107,49,100000000000000
366,[ 6  1 92  0],43375.97484375002,130,46,100000000000000
367,[  2   1 152   0],43392.623687500025,186,44,100000000000000
368,[  5   6 112   0],43234.119062500016,149,34,100000000000000
369,[5 2 7 0],43391.12968750001,44,52,100000000000000
370,[6 2 8 0],43348.057500000024,46,62,100000000000000
371,[  7   8 192   1],43121.73887500003,231,48,100000000000000
372,[5 3 8 0],43416.95684375001,45,44,100000000000000
373,[ 5  6 82  0],43225.89468750001,119,52,100000000000000
374,[ 5  4 10  0],43403.48862500001,47,45,100000000000000
375,[  2   4 168   0],43425.71884375001,202,45,100000000000000
376,[ 5  9 14  0],43290.520906250014,51,47,100000000000000
377,[  5   1 168   1],43243.69850000002,205,57,100000000000000
378,[  3   1 134   0],43416.25418750002,169,53,100000000000000
379,[  6   4 202   0],43396.95121875002,240,57,100000000000000
380,[  6   1 169   0],43407.55356250001,207,52,100000000000000
381,[  7   7 226   0],43253.743687500035,265,40,100000000000000
382,[  4   2 193   0],43406.56737500001,229,45,100000000000000
383,[ 7  3 10  0],43401.03906250002,49,54,100000000000000
384,[  4   6 207   0],43231.976562500015,243,38,100000000000000
385,[  6   5 229   0],43230.85090625001,267,50,100000000000000
386,[6 1 4 0],43399.31321875001,42,39,100000000000000
387,[  4   6 187   0],43239.274906250015,223,36,100000000000000
388,[ 4  3 33  0],43394.03206250002,69,47,100000000000000
389,[ 5  8 13  0],43306.01100000001,50,50,100000000000000
390,[  6   6 192   0],43267.335,230,51,100000000000000
391,[6 2 8 0],43389.07281250001,46,47,100000000000000
392,[5 2 7 0],43391.78187500002,44,40,100000000000000
393,[ 4  4 85  0],43394.896500000024,121,48,100000000000000
394,[5 2 8 0],43398.72234375001,45,54,100000000000000
395,[  6   6 211   0],43216.995031250015,249,45,100000000000000
396,[  6   5 196   0],43220.49562500002,234,51,100000000000000
397,[  6   2 220   0],43380.356281250024,258,43,100000000000000
398,[  7   4 229   0],43405.354000000014,268,43,100000000000000
399,[ 4  4 13  0],43405.66271875001,49,49,100000000000000
400,[ 5  6 58  0],43247.57018750001,95,45,100000000000000
401,[  7   3 170   0],43397.561562500014,209,36,100000000000000
402,[  6   1 165   0],43397.68603125002,203,57,100000000000000
403,[4 3 7 0],43388.10793750001,43,41,100000000000000
404,[  6   7 120   0],43261.07637500002,158,48,100000000000000
405,[ 6  6 64  0],43275.02118750001,102,48,100000000000000
406,[ 3  4 84  0],43399.26896875002,119,51,100000000000000
407,[  5   2 233   0],43390.735843750015,270,68,100000000000000
408,[ 4  9 85  0],43367.929562500016,121,43,100000000000000
409,[  6   6 227   0],43274.594781249994,265,50,100000000000000
410,[ 7  6 78  0],43236.545937500014,117,49,100000000000000
411,[2 7 9 0],43284.12909375001,43,48,100000000000000
412,[  2   7 231   0],43231.56846875001,265,43,100000000000000
413,[  4   3 176   0],43395.30481250002,212,47,100000000000000
414,[  7   1 171   0],43410.41696875,210,55,100000000000000
415,[4 3 7 0],43413.16887500002,43,50,100000000000000
416,[  7   2 165   0],43404.083593750016,204,46,100000000000000
417,[  7   5 228   0],43229.34315625001,267,42,100000000000000
418,[ 7  1 32  0],43403.26809375002,71,42,100000000000000
419,[  4   7 229   0],43278.00878125001,265,50,100000000000000
420,[  7   2 207   0],43407.49378125002,246,39,100000000000000
421,[  4   2 234   0],43395.959437500016,270,58,100000000000000
422,[  5   6 231   0],43259.08653125001,268,41,100000000000000
423,[ 6  4 30  0],43434.840250000016,68,54,100000000000000
424,[  4   3 231   0],43402.13853125002,267,46,100000000000000
425,[ 7  4 72  0],43400.710781250025,111,37,100000000000000
426,[5 3 8 0],43396.502937500016,45,47,100000000000000
427,[ 2  6 10  0],43230.207031250015,44,35,100000000000000
428,[  5   4 231   1],43250.51465625002,268,70,100000000000000
429,[ 5  2 96  0],43381.80790625001,133,60,100000000000000
430,[  6   3 176   0],43423.71853125001,214,53,100000000000000
431,[  2   9 186   0],43304.13478125002,220,38,100000000000000
432,[  6   4 126   0],43414.111750000025,164,48,100000000000000
433,[ 7  3 10  0],43414.94290625002,49,45,100000000000000
434,[ 6  1 59  0],43389.15884375002,97,42,100000000000000
435,[  6   1 163   0],43389.05078125002,201,49,100000000000000
436,[  4   2 170   0],43355.63800000003,206,47,100000000000000
437,[  4   1 235   0],43419.59490625001,271,53,100000000000000
438,[ 7  4 10  0],43421.12775000002,49,44,100000000000000
439,[ 5  7 43  0],43271.457562500014,80,41,100000000000000
440,[3 3 4 0],43402.38634375003,39,45,100000000000000
441,[ 6  2 98  0],43358.204656250025,136,47,100000000000000
442,[  7   6 136   0],43257.90921875003,175,46,100000000000000
443,[  6   1 109   0],43427.628250000016,147,58,100000000000000
444,[  4   4 146   0],43396.535312500026,182,54,100000000000000
445,[  4   3 231   0],43403.334625000025,267,45,100000000000000
446,[  5   4 140   0],43409.83359375002,177,54,100000000000000
447,[  7   5 175   0],43190.42850000001,214,47,100000000000000
448,[  7   2 127   0],43376.61965625002,166,36,100000000000000
449,[3 2 5 0],43400.53693750001,40,51,100000000000000
450,[  3   6 149   0],43228.750312500015,184,48,100000000000000
451,[ 4  4 36  0],43410.495656250016,72,41,100000000000000
452,[  5   2 169   0],43378.08275000002,206,47,100000000000000
453,[  6   2 192   0],43370.23746875003,230,50,100000000000000
454,[  4   4 220   0],43408.89346875001,256,48,100000000000000
455,[  3   1 151   0],43390.90718750002,186,69,100000000000000
456,[  6   8 106   0],43277.369406250014,144,34,100000000000000
457,[  7   2 114   0],43380.44350000002,153,53,100000000000000
458,[  7   2 231   0],43365.27531250002,270,49,100000000000000
459,[  6   4 230   1],43291.763062500024,268,65,100000000000000
460,[  7   4 229   0],43418.93634375001,268,46,100000000000000
